01-08|||||||||Afterfeast of The Theophany|St. George the Chozebite, abbot (7th C). Righteous Prophet Shemaiah (10th C. BC). St. Domnica of Constantinople (c.474). SS Atticus (425) and Cyrus (714), patriarchs of Constantinople. Venerable Gregory, Wonderworker of the Kievan Caves (1093). St. Agatho of Egypt, monk (4th C). St. Emilian the Confessor, bishop of Cyzicus (9th C). Holy martyr Abo the Perfumer of Baghdad, who suffered at Tbilisi, Georgia (786). New-Martyr Kyran. Holy martyr Theophilos the deacon, and Helladius, of Libya (4th C)|St. Ergnad of Ulster (5th C). St. Albert of Cashel (7th C). St. Pega, anchoress in Northamptonshire (c.719). St. Athelhelm, 20th archbishop of Canterbury (923). St. Wulsin, bishop of Sherborne (1002).
01-09|||||||||Afterfeast of The Theophany|Holy martyr Polyeuctus of Melitene in Armenia (259). Hieromartyr Philip, metropolitan of Moscow and All Russia (1569). St. Peter, bishop of Sebaste in Armenia (4th C). St. Eustratius the Wonderworker (9th C). New Martyr Parthena of Edessa in Macedonia (1375)|St. Adrian of Canterbury, abbot and scholar (710). St. Berhtwald, 8th archbishop of Canterbury (731). St. Foellan of Strathfillan (8th C).
01-10|||||||||Afterfeast of The Theophany|St. Gregory, bishop of Nyssa (395). St. Theophan the Recluse (1894). Blessed Theosebia the deaconess, wife of St. Gregory of Nyssa (385). St. Marcian, presbyter, of Constantinople (5th C). St. Dometian, bishop of Melitene (601)|St. Diarmaid, abbot of Innis-Clotran (6th C). St. Thomian, Archbishop of Armagh (c.660). St. Sethrid of East Anglia, abbess in France (7th C).
01-11|Saint Theodosius the Great, the Cœnobiarch of Palestine (529)|3|Hebrews 13:7-16|Matthew 11:27-30|1||1|1|Afterfeast of The Theophany|St. Vitalis of the monastery of Abba Serid at Gaza (620). St. Theodosius of Antioch (c.412). Venerable Theodosios of Philotheou Monastery. St. Michael of Klops Monastery, Fool-for-Christ (ca 1453). SS Theodore and Agapius of Apamea in Syria (306)|SS Eithne and Fidelma, daughters of King Laoghaire (433). St. Beandan, abbot (5th C).
01-12|||||||||Afterfeast of The Theophany|Holy martyr Tatiana of Rome and those who suffered with her (3rd C). Holy martyr Mertius of Mauretania (c.305). Virgin-martyr Euthasia. Martyr Philotheus of Antioch (c.305)|St. Benedict Biscop, 1st abbot of Wearmouth, scholar (690).
01-13|||||||||Afterfeast of The Theophany|Holy martyrs Hermylus and Stratonicus of Belgrade (315). St. James, bishop of Nisibis (350). St. Hilary, bishop of Poitiers (369). St. Maximus the Righteous of Kapsokalyvia Skete (1364). St. Eleazar of Anzersk Island at Solovki (1656). Holy martyrs Pachomios and Papyrinos of Greece|St. Kentigern (Mungo), 1st bishop of Glasgow and Strathclyde (603). St. Erbin of Cornwall (6th C). St. Elian (6th C).
01-14|||||||||Leavetaking of The Theophany|The Holy Fathers slain at Sinai and Raithu (5th C). St. Nina, Equal-to-the-Apostles and Enlightener of Georgia (355). St. Sava (Sabbas) I, enlightener, and 1st archbishop, of Serbia (1237). Virgin-martyr Agnes (304). St. Theodulus, son of St. Nilus of Sinai (5th C).|
01-15||||||||||SS Paul of Thebes in Egypt (341) and John Kalyvites ("the Hut-dweller") in Constantinople, monks (450). Monk-Martyr Pansophius of Alexandria (c.251). St. Maurus, disciple of St. Benedict (584). St. Gabriel, founder of Lesnovo Monastery, Serbia-Bulgaria (11th C)|St. Ita of Killeedy, nun (570). St. Teath of Wales, daughter of King Brychan (6th C). St. Lleudadd, abbot of Bardsey (6th C). St. Sawl, father of St. Asaph (6th C). St. Ceolwulf, King of Northumbria, monk (764). Hieromartyr Blaithmaic, abbot of Iona (823).
01-16|The Veneration of the Precious Chains of the Holy Apostle Peter|4|Acts 12:1-11|John 21:14-25|||1|||St. Honoratus, archbishop of Arles and founder of Lerins Monastery (429). St. Romilos, monk of Mt Athos, disciple of St. Gregory of Sinai, and with him SS Nestor, Martinius, Daniel, Sisoes, Zosimas, and Gregory (1375). New Hieromartyr Damaskinos (1771). Blessed Maximus the priest, of Totma, Vologda, Fool-for-Christ (1650). Holy martyrs Pseusippus, Eleusippus, and Meleusippus the brothers, their grandmother Leonilla, and with them Neon, Turbo, and Jonilla, in Cappadocia (c.180). St. Macarius Kalogeras, hierodeacon of Patmos|St. Fursey of Burgh Castle, Enlightener of East Anglia (650). St. Dunchaid O’Braoin, abbot of Clonmacnoise (988).
01-17|Our Venerable and God-bearing Father Anthony the Great (356)|3|Hebrews 13:17-21|Luke 6:17-23|1||1|1||St. Anthony the New, ascetic of Berrea in Macedonia (11th C). New-martyr George of Ioannina (1838). St. Theodosius the Great, Emperor of Rome (395)|St. Nennius, disciple of St. Ninian (6th C). St. Mildgyth of Lyminge, virgin (676).
01-18|St Athanasius the Great (373) and St Cyril (444), Archbishops of Alexandria|3|Hebrews 13:7-16|Luke 8:5-8a, 9-15, 8b|1||1|1||Holy martyr Theodula and her companions Helladius, Boethius, Evagrius and Macarius of Anazarbus in Cilicia, (304). St. Marcian of Cyrrhus in Syria, monk (c.303). St. Maximus of Serbia (1546)|St. Deicola of Bangor (6th C). St. Wilfrid (Ulfrid), missionary and martyr in Sweden (1028).
01-19||||||||||Holy and Venerable Macarius the Great of Egypt (390) and St. Macarius of Alexandria (394). Holy and Venerable Mark Eugenikos, metropolitan of Ephesus, Pillar of Orthodoxy (1445). St. Sulpice, bishop of Bourges (c.647). St. Meletius, Confessor of Mt. Galesion, monk (1286)|St. Branwalader (Breward) bishop of Jersey (6th C). St. Nathalan, bishop of Tullicht (c.678).
01-20|Our Holy and Godbearing Father Euthymios the Great of Palestine (473)|3|2 Corinthians 4:6-15|Luke 6:17-23|1||1|1||New Martyr Zacharias in Patrai in Morea (1782). St. Leo the Great, confessor, Emperor of the East (474). Blessed Peter the Customs Inspector of Constantinople (6th C). Holy Martyr Sebastian (288)|St. Fechin, abbot of Fobhar (664). St. Molagga, disciple of St. David and abbot of Fermoy (664).
01-21||||||||||Holy and Venerable Maximus the Confessor (662). Holy Martyrs Zosimos and Neophytos (305). Venerable Maxim the Greek (1556). Virgin-Martyr Agnes of Rome (304). Holy martyr Anastasius, disciple of St. Maximus the Confessor (662)|St. Brigid of Kilbride (6th C). St. Wynnin, bishop and abbot of Holywood (6th C). St. Lawdog of Wales (6th C). St. Macallan, hermit and abbot (978).
01-22|Apostle Timothy of the Seventy|X|2 Timothy 1:3-8|Matthew 10:32-33,37-38,19:27-30||||||St. Vincent the deacon, Protomartyr of Spain (4th C). Monk-Martyr Anastasius the Persian (628). St. Joseph Samakus the Sanctified of Crete.|St. Brithwald of Ramsbury (1045).
01-23||||||||||Hieromartyr Clement, bishop of Ancyra, and Martyr Agathangelus (312). St. Paulinus the Merciful, bishop of Nola (431). St. Eusebius the Recluse of Mt Coryphe near Antioch (5th C). St. Mausimas the Syrian (4th C). St. Salamanes the Hesychast of the Euphrates (390). Commemoration of the Holy Fathers of the Sixth Ecumenical Council (680-681). St. Dionysius of Olympus (1540)|St. Colman of Lismore (c.702). Holy Martyr Maimbod (c.880).
01-24||||||||||St. Xenia of Rome and her two female slaves (5th C). St. Xenia, the Fool-for-Christ of St. Petersburg (18th C). Holy martyrs Babylas of Sicily and his two disciples: Timothy and Agapius (3rd C). St. Philotheus, founder of Philotheou Monastery (10th C). St. Neophytos the Anchorite, of Cyprus (1214). St. Philo, bishop of Kalpa in Cyprus (5th C). Hieromartyr Felician, bishop of Foligno (254)|St. Guasacht, bishop of Granard (5th C). St. Cadoc of Wales (588).
01-25|Saint Gregory (Nazianzus) the Theologian, archbishop of Constantinople (389)|3|Hebrews 7:26-8:2|John 10:9-16|1||1|1||Holy martyrs Felicitas of Rome, and her seven sons: Januarius, Felix, Philip, Silvanus, Alexander, Vitalis, and Martial (c.164). St. Mares the Singer of Syria (430). Venerable Demetrios. New Martyr Auxentius of Constantinople (1720). New Hieromartyr Vladimir, metropolitan of Kiev, Protomartyr of the communist yoke (1918)|St. Eochod, apostle of the Picts of Galloway (597). St. Dwynwen of Wales (460). St. Sigebert, King of the East Angles and Martyr (635). St. Thordgyth of Barking, nun (700).
01-26||||||||||St. Xenophon, his wife, Mary, and their two sons, Arcadius and John, of Constantinople (6th C). St. Symeon "the Ancient", Hermit at Amanus Mons, Cilicia (390). Translation of the relics of St. Theodore, abbot of the Studion (845). St. Joseph, bishop of Thessalonica, brother of St. Theodore of the Studion (830)|St. Conan, bishop of Sodor and Man (648).
01-27|Translation of the Relics of Saint John Chrysostom (437), Archbishop of Constantinople|3|Hebrews 7:26-8:2|John 10:9-16|1||1|1||St. Peter of Egypt (4th C). New Martyr Demetrius at Constantinople (1784)|St. Natalis of Ulster (6th C).
01-28||||||||||St. Ephraim the Syrian (373). St. Palladius the Hermit of Antioch (4th C). St. Isaac the Syrian, bishop of Nineveh (7th C). St. James the Ascetic of Porphyreon in Palestine (6th C). St. Theodosius, abbot of Totma, Vologda (1568)|Holy Pilgrim-Martyrs Brigid and Maura (4th C). St. Cannera of Bantry (530). St. Glastian of Kiunglassie (830). St. John the Wise of Malmesbury, monk (8th C).
01-29||||||||||Translation of the relics of Hieromartyr Ignatius the Godbearer of Antioch (107). St. Sulpicius Severus, disciple of St. Martin of Tours (406). New Martyr Demetrios of Chios (1802). St. Laurence, Recluse of the Kievan Caves and bishop of Turov (1194)|St. Gildas the Wise, abbot of Llanilltud and Brittany (c.570). St. Blath (Flora) of Kildare (523). St. Dallan Forgaill, martyr (598). St. Voloc, bishop in Scotland (c.724).
01-30|Synaxis of the Three Great Hierarchs and Ecumenical Teachers: Basil the Great, Gregory the Theologian, and John Chrysostom|3|Hebrews 13:7-16|Matthew 5:14-19|1|1|1|1||Hieromartyr Hippolytus, pope of Rome and those with him at Ostia (269). St. Zeno, hermit at Antioch (5th C). New Martyr Chatzi-Theodore in Mytilene (1784). Holy Martyr Theophilus the New in Cyprus (784)|St. Tudy, virgin, daughter of King Brychan of Brecknock (5th C). St. Bathild, Queen of France (680). St. Amnichad, hermit (1043).
01-31||||||||||Holy Wonderworkers and Unmercenaries Cyrus and John and those with them at Canopus in Egypt (311). St. Nikita of the Kievan Caves, bishop of Novgorod (1108). St. Arsenius of Paros (1877). New Martyr Elias Ardiunes at Kalamata (1686). Holy martyr Papias of Corinth|St. Aidan (Maedoc), bishop of Ferns (626). St. Melangell, virgin-recluse of Montgomeryshire (6th C). St. Adamnan of Coldingham, monk (680). St. Wilgils, Hermit of the Humber (7th C). Holy Martyr Eusebius the Scot (884).
02-01|Holy Martyr Tryphon of Campsada, Syria (250)||Romans 8:28-39|Luke 10:19-21|1||1|1|Forefeast of The Meeting of the Lord in the Temple|Holy Martyrs Perpetua of Carthage, and catechumens Saturus, Revocatus, Saturninus, Secundulus and Felicitas (203). St. Basil, archbishop of Thessalonica (895) and St. Timothy the Confessor. SS David (784), Symeon (843), and George (844), Confessors of Mitylene. New Martyr Anastasius at Nauplion (1655). Martyr Elias the New of Damascus (779).|St. Brigid, abbess of Kildare (c.525). St. Euny of Western Cornwall (6th C). St. Crewenna, missionary in Cornwall (5th C). St. Jarlath, bishop of Armagh (c.480). St. Cinnia, Princess of Ulster (5th C). St. Darlugdach, second abbess of Kildare (c.524). St.Ursus, Irish missionary in Gaul & Italy (6th C). St. Ina of Llanina (5th C).
02-02|The Meeting of Our Lord and Saviour, Jesus Christ, in the Temple|2|Hebrews 7:7-17|Luke 2:22-40|1||1|1||New Martyr Jordanes at Galata (1650). New Martyr Gabriel at Constantinople (1676). Holy Martyr Agathodoros of Cappadocia.|St. Columbanus the Hermit (959). S St. Laurence, 2nd archbishop of Canterbury (619). St. Feock of Cornwall. St. Ronan, 3rd bishop of Man (6th C).
02-03|||||||||Afterfeast of the Meeting of the Lord in the Temple|Holy and Righteous Simeon the God-receiver and Anna the Prophetess. John, Nicholas and Stamatios, New Martyrs of Spetsae (Cesme) (1822). St. Nicholas, archbishop and Enlightener of Japan (1912). St. James, archbishop of Serbia (1292).|St. Caellainn of Roscommon (6th C). Holy Martyr Ia (Ives) of Cornwall (450). St. Werburgh of Chester, abbess of Hanbury (700). St. Werburgh, abbess of Bardney (c.785). St. Anatoolius, Scots bishop (9th C).
02-04|||||||||Afterfeast of the Meeting of the Lord in the Temple|St. Isidore of Pelusium (440). St. Nicholas the Confessor, abbot of the Studion (868). Holy New Martyr Joseph of Aleppo (1686). Hieromartyr Abramius, bishop of Arbela in Assyria (c.347). St. John, bishop of Hirenopolis (4th C). St. George, Prince of Vladimir (1238). St. Cyril, abbot & Wonderworker of Novgorod (1532).|St. Aldate of Gloucester, hieromartyr (577). St. Modan of Dunbarton, hermit (6th C). St. Liephard, hieromartyr and companion to King Cadwall (690).
02-05|||||||||Afterfeast of the Meeting of the Lord in the Temple|Holy Martyr Agatha of Palermo in Sicily (251). St. Polyeuctos, patriarch of Constantinople (970). Holy New Martyr Anthony of Athens (1774). St. Theodosius of Skopelos in Cilicia (c.421). Repose of St. Theodosius of Chernigov (1696).|Holy Martyrs Indract and Dominica of Glastonbury (c.710). St. Buo, missionary (c.900). St. Fingen of Metz (c.1005). St. Vodalus, Irish Hermit in Gaul (c.725).
02-06|||||||||Afterfeast of the Meeting of the Lord in the Temple|St. Photios the Great, patriarch of Constantinople (891). St. Bucolos, bishop of Smyrna (c.100). Virgin-Martyr Dorothy, two sisters Christina and Callista, and Theophilos, at Caesarea in Cappadocia (300). Martyr Julian of Emesa, the holy and unmercenary healer (312). St. Barsanuphius the Great and St. John the Prophet (6th C). St. James, Ascetic of Syria (c.460). St. Dorothea, Schema-nun of Kashin (1629).|SS Mael and Mun, bishops and nephews of St. Patrick (c.488). Martyr Tanco, Irish bishop of Werden.
02-07|||||||||Afterfeast of the Meeting of the Lord in the Temple|The 1003 Holy Martyrs of Nicomedia (303). St. Parthenios, bishop of Lampsacus on the Hellespont (4th C). Righteous Luke of Mt. Steirion (953). New Martyr George of Crete (1861).|Holy Martyr Augulus (Aule) of London (303). St. Richard of the West Saxons (720). St. Ronan of Kilmaronen. St. Meldon, bishop of Peronne (6th C).
02-08|||||||||Afterfeast of the Meeting of the Lord in the Temple|Great Martyr Theodore Stratelates ("the General"), of Heraclea (319). Righteous Prophet Zechariah (c.520 BC). St. Sava (Sabbas) II, archbishop of Serbia (1269). Holy Martyr Conitus of Alexandria (249). St. Agathangelos, bishop of Damascus (c.325).|St. Kegwe of Monmouthshire (6th C). St. Oncho of Clonmore, poet and pilgrim (600). St. Cuthman of Steyning, hermit (8th C). St. Elfleda, abbess of Whitby (714). SS. Jacut and Guethenoc (5th C).
02-09|||||||||Leavetaking of the Meeting of the Lord in the Temple|Holy Martyr Nicephoros of Antioch (c.257). Hieromartyrs Marcellus, bishop of Sicily, Philagrius, bishop of Cyprus, and Pancratius, bishop of Taormina (1st C). Holy Hieromartyr Peter, bishop of Damascus (743). Uncovering of the relics of St. Innocent, 1st bishop of Irkutsk (1805).|St. Teilo, bishop of Llandaff and Llandeilo Fawr (6th C). St. Eingan, hermit at Llanengan (6th C). St. Cuaran the Wise (c.8th C). St. Cronan the Wise (8th C). St. Alto of Altomuenster (760).
02-10|Hieromartyr Haralambos, Bishop of Magnesia in Thessaly, and those with him (202)|3|2 Timothy 2:1-10|John 15:17-16:2|1||1|1||St. Anastasios, patriarch of Jerusalem (706). Holy Martyrs Ennatha, Valentina, and Paula of Palestine (308). St. Scholastica, sister of St. Benedict (543). Synaxis of the Hierarchs of Novgorod.|St. Merewenna, abbess of Romsey (10th C). St. Trumwin, bishop of Abercorn (c.704). St. Erluph of Werden (830).
02-11||||||||||Hieromartyr Blaise, bishop of Sebaste (c.316). Righteous Theodora, wife of Emperor Theophilus the Iconoclast (c.867). St. Demetrius, Wonderworker of Priluk, Vologda (1392). St. Vsevolod (in Holy Baptism, Gabriel), Wonderworker of Pskov (1138). New Martyr George of Kratovo and Sofia (1515).|St. Cædmon of Whitby, monk and hymnographer (c.680). St. Gobnait, abbess of Ballyrourney, Cork (5th C).
02-12||||||||||St. Meletius, archbishop of Antioch (381). St. Alexis, metropolitan of Moscow and Wonderworker of All Russia (1378). St. Anthony, patriarch of Constantinople (895).|St. Ethelwold, monk and bishop of Lindisfarne (740). St. Siadhal (Sedulius) (5th C).
02-13||||||||||The Holy Apostles & Martyrs Aquila and Priscilla (1st C). St. Martinian, monk, of Caesarea in Palestine (422). The Holy Woman Zoë of Bethlehem and Virgin Photinia (5th C). St. Eulogius, archbishop of Alexandria (608). St. Stephen (in monasticism Simeon), the Myrrh-streaming, Prince of Serbia and founder of Hilandar monastery on Athos (1199).|St. Modomnoc, bishop of Ossory (550). St. Huna of Ely, priest and hermit (690). St. Dyfnog of Clwyd (7th C). St. Ermenhild, abbess of Ely (c.700).
02-14||||||||||St. Maron, hermit, of Syria (4th C). Repose of St. Cyril, Equal-to-the Apostles and Teacher of the Slavs (869). St. Abraham, Bishop of Charres in Mesopotamia (c.423). St. Auxentios of Bithynia (c.470). St. Peter, patriarch of Alexandria (380). St. Isaac, recluse, of the Kievan Caves (1090). New Martyr Nicholas of Corinth (1554). New Martyr George the Tailor of Mitylene, at Constantinople (1693).|St. Conran, bishop of the Orkney Islands.
02-15||||||||||St. Onesimos, Apostle of the Seventy (c.109). St. Paphnutios and his daughter St. Euphrosyne, nun, of Alexandria (5th C). St. Eusebios, hermit of Syria (5th C). Martyr Major of Gaza (304). St. Theognios, bishop of Bethelia near Gaza (523). Righteous Elder Anthimus of Chios (1960).|St. Berach of Connaught (5th C). St. Dochow (473). St. Farannan of Allernan (590). St. Oswy, King of Northumbria (670). St. Sigfrid of Glastonbury, Apostle of Sweden (c.1045). SS. Winaman, Unaman & Sunaman, Monk Martyrs (1040).
02-16||||||||||Holy Martyrs Pamphilius the presbyter; Valens the deacon, and those with them, at Cæsarea in Palestine (c.309). New Monk-martyr Romanus of Carpenision, who suffered at Constantinople (1694).|
02-17|Great Martyr Theodore Tyro (‘the Recruit’)|X|2 Timothy 2:1-10|Luke 20:46-21:4|||||| St. Mariamne, sister of the Apostle Philip (1st C). St. Auxibios, bishop of Soli in Cyprus (102). Emperor Marcian (457) and Pulcheria, his wife (453), and the commemoration of the dedication of the Great Church in Constantinople. New Martyr Theodore of Byzantium, at Mitylene (1795). New Martyr Michael Mavroeidis of Adrianople (1490). St. Theodore the Silent of the Kievan Caves (13th C). Hieromartyr Hermogenes (Hermogen), patriarch of Moscow and Wonderworker of All Russia (1612).|Venerable Fintan, abbot of Clonenagh (603). St. Loman, 1st bishop of Trim (4th C). St. Fortchern, 2nd bishop of Trim (5th C). St. Finan, bishop of Lindisfarne (661). St. Guevrock of Saint-Pol-de-Leon (6th C).
02-18||||||||||St. Leo the Great, pope of Rome (461). St. Agapetos the Confessor, bishop of Synnada in Phrygia (4th C). St. Flavian the Confessor, patriarch of Constantinople (449). St. Blaise, monk of Mt. Athos (9th C).|Venerable Colman, bishop of Lindisfarne (676). St. Ethelina of Gloucestershire.
02-19||||||||||Apostles of the Seventy Archippus and Philemon, and Martyr Apphias (1st C). St. Philotheia of Athens, Nun-martyr (1589). New Hieromartyr Nicetas of Epirus (1809).|St. Odran the Martyr (452).
02-20||||||||||St. Leo, bishop of Catania in Sicily (c.780). St. Dionysius, pope of Rome (268). Hieromartyr Sadoc, bishop of Persia, and 128 Martyrs with him (c.344). St. Agathon, pope of Rome (682). St. Bessarion the Great, Wonderworker of Egypt (466).|St. Bolcan, bishop of Derkan (480). St. Colgan, abbot of Clonmacnoise (c.796).
02-21||||||||||Righteous Timothy of Symbola in Bithynia (795). St. John Scholasticus of Antioch, patriarch of Constantinople (577). St. Eustathius (Eustace), archbishop of Antioch (c.337). St. Zachariah, patriarch of Jerusalem (633). St. George, bishop of Amastris on the Black Sea (811).|St. Erkengota, Princess of Kent (660).
02-22||||||||||Uncovering of the relics of the Holy Martyrs at the Gate of Eugenius in Constantinople (423). Holy Martyrs Maurice and his son, Photinus, and Martyrs Theodore, Philip, and 70 soldiers at Apamea in Syria (c.305). Holy martyr Anthousa and her 12 Servants. SS Baradates, Thalassios and Limnaius, Hermits of Syria (5th C).|St. Elwin (Elwyn) the Martyr, Missionary to Cornwall (5th C).
02-23||||||||||Holy Hieromartyr Polycarp, bishop of Smyrna (167). SS John the Syrian, Moses, Antioch, Antoninus, Moses, Zebinas, Polychronius, Damian, ascetics of the Syrian desert (5th C). St. Gorgonia, sister of St. Gregory the Theologian (372). St. Damian of Esphigmenou, Mt Athos (1280). New Monk-martyr Damian the New of Philotheou, who suffered at Larissa (1568). Holy Hieromartyr Proterios, patriarch of Alexandria, and six companions (457).|St. Jurmin of East Anglia, confessor (7th C). St. Milburgh, abbess of Wenlock (7th C). St. Boswell, abbot of Melrose (c.661).
02-24|First (4th C) and Second (452) Findings of the Honourable Head of the Holy Glorious Prophet, Forerunner and Baptist John|3|2 Corinthians 4:6-15|Matthew 11:2-15|1||1|1||Uncovering of the relics of St. Romanus, Prince of Uglich (1486).|St. Cummain Ailbe (‘the White’), abbot of Iona (669). St. Liudhard  (c.600).
02-25||||||||||St. Tarasius, patriarch of Constantinople (806). Hieromartyr Regnius, bishop of the Isle of Skopelos and Martyr Lebadeus. Holy Martyrs Alexander and Hypatius at Marcionopolis (305). St. Marcellus, bishop of Apamea in Syria.|St. Ethelbert, King of Kent (616). St. Walburga the Myrrh-Giver, abbess of Heidenheim (779).
02-26||||||||||St. Porphyrios, bishop of Gaza (420). Holy Martyr Sebastian (66). Great-martyr Photini the Samaritan Woman and her martyred sisters Anatola, Phota, Photis, Parasceva, and Cyriaca; her sons Photinus and Joses; and Sebastian the Duke, Victor, and Christodulus; martyrs under Nero (66). Holy Martyr Theoclitas, martyred with St. Photina. New Martyr John Calphas ("the Apprentice") at Constantinople (1575).|
02-27||||||||||St. Procopios the Confessor of The Decapolis (8th C). St. Thallelaeus, hermit, of Syria (460). SS Asclepios and James of Syria, monks (5th C). Holy Martyr Gelasius the Actor at Heliopolis (297). St. Stephen, monk of Constantinople (614).|St. Comgan, abbot of Glenthsen or Killeshin (c.565). Holy Martyr Alnoth of Stowe, nr. Bugbrooke (c.700).
02-28||||||||||St. Basil the Confessor, companion of St. Procopios at The Decapolis (750). Holy Hieromartyr Proterios, patriarch of Alexandria, and six companions (457). SS Marana, Cyanna (Kyra), and Domnica (Domnina), nuns, of Syria (c.450). New martyr Kyranna of Thessaloniki.|St. Llibio of Anglesey (6th C). St. Madoc, bishop of Llanmadog (6th C). St. Sillan, abbot of Bangor (610). Holy Hieromartyr Herefrith, bishop of Lindsey (869).
02-29||||||||||St. John Cassian the Roman, confessor (435).|St. Oswald of Worcester and York.
03-01||||||||||Holy Martyr Eudoxia of Heliopolis (c.160). Holy virgin Domnina of Syria (c.460). Holy Martyrs Nestor, Tribimius, Marcellus, and Anthony of Pamphylia (3rd C). St. Agapius of Vatopedi Skete of Kolitsou, and his four companions. New Martyrs abbess Antonina of Kizliar, Northern Caucasus (1924), Hieromartyr Methodius (1920), and Anastasia Andreyevna, Fool-for-Christ.|St. David of Wales (6th C). St. Marnock of Kilmarnock (625). St. Swithbert the Elder of Northumbria, bishop of the Frisians (713). Holy Martyr Monan of St. Andrew’s (874).
03-02||||||||||Holy Martyr Hesychius the Senator (c.304). Hieromartyr Theodotus, bishop of Cyrenia (c.320). St. Nicholas Planas, parish priest in Athens (1932). Virgin-Martyr Euthalia of Sicily (257).  St. Arsenios, bishop of Tver (1409).|St. Chad, bishop of Lichfield (672). St. Gistilian, uncle of St. David (6th C). St. Fergna, abbot of Iona (637). St. Cynibild, brother of SS Chadd and Cedd (7th C). St. Slebhine, abbot of Iona (767). St. Joavan (c.570). St. Willeic (726).
03-03||||||||||Holy Martyr Eutropius of Amasea, and with him Martyrs Cleonicu, Basiliscus, Zeno and Zoilus (c.308). Hieromartyr Theodoretus, priest of Antioch (363).|St. Nonna (Non), mother of St. David of Wales (6th C). St. Winwaloe, abbot (6th C). St. Foila of Kilfaile (6th C). St. Sacer, abbot of Saggard, Dublin (7th C). St. Cele-Christ, hermit and bishop (c.728). St. Lamalisse, hermit of Arran (7th C).
03-04||||||||||St. Gerasimos of the Jordan (475). Holy Martyrs Paul, his sister Juliana, and Quadratus, Acacius, and Stratonicus, at Ptolemaïs in Syria (273). Blessed Prince Daniel of Moscow, the wonder-worker (1303). St. Gregory, bishop of Constantia in Cyprus.|St. Owen (Owin) of Lichfield, hermit (c.670). Hieromartyr Adrian and Companions, bishop of the Isle of May in Scotland (c.875).
03-05||||||||||Holy Martyr Conon of Isauria (2nd C). Holy Martyr Conon the Gardener, of Pamphylia (251). St. Mark the Faster, of Egypt (5th C). Righteous Father Mark of Athens (4th C). New Martyr John the Bulgarian at Constantinople (1784). Virgin-martyr Irais (Rhais) of Antinoë in Egypt  and with her Martyr Archelaus and 152 Martyrs in Egypt (3rd C).|St. Ladoca of Cornwall, virgin and missionary (5th C). St. Ciaran of Saighir (Ossory) (c.530). St. Caron of Tregaron. St. Carthage the Elder, bishop of Ossory (c.540). St. Piran, hermit of Cornwall (c.480). St. Colman of Armagh (5th C).
03-06||||||||||The 42 Martyrs of Amorion in Phrygia (c.845). The discovery of the Precious Cross and the Precious Nails by Empress St. Helena in Jerusalem (326). Monk-martyrs Conon and his son Conon of Iconium (275).|St. Sithney, missionary abbot (529). SS Cyneburgh and Cyneswith, abbesses of Castor and St. Tibba (c.680). St. Billfrith, the Goldsmith, hermit (8th C). St. Baldred, hermit at Tyningham (756). St. Fridolin of Ireland, Enlightener of the Upper Rhine (538). St. Cadroel, monk and bishop (976). St. Sezin of Guic-Sezni (c.529).
03-07||||||||||The Holy Seven Hieromartyrs of Cherson: Basil, Ephraim, Capito, Eugene, Aetherius, Elpidius and Agathodorus (4th C). St. Lavrentios of Megara, founder of the monastery of the Mother of God in Salamina (1770). St. Paul the Simple of Egypt, disciple of St. Anthony the Great (4th C). St. Ephraim of Antioch (6th C).|St. Enodoc (c.520). St. Deifer, founder abbot of Bodfari (6th C). St. Eosterwine, abbot of Wearmouth (686).
03-08||||||||||The Commemoration of the Miracle of Kollyva wrought by Saint Theodore Tyro (the Recruit). St. Theophylact, bishop of Nicomedia (842). Apostle Hermas of the Seventy (1st C). Hieromartyr Theodoret of Antioch (4th C). St. Dometius, monk (363). St. Paul of Prusias, confessor (840).|St. Felix of Burgundy, bishop of Dunwich and Enlightener of East Anglia (c.648). St. Senan, abbot of Scattery (544). St. Beoadh, bishop of Ardcane (c.518). St. Duthac of Ross (1065). St. Rhian of Llanrhian.
03-09|The Holy Forty Martyrs of Sebaste (320)|3|Hebrews 12:1-10|Matthew 20:1-16|1||1|1||Righteous Caesarios, brother of St. Gregory the Theologian (369).|St. Bosa, bishop of York (705). St. Sanctan, bishop (5th C). St. Constantine, Hieromartyr & King of Cornwall (576).
03-10||||||||||Holy Martyrs Quadratus and those with him at Corinth (258). Holy Martyrs Codratus, Saturninus, and Rufinus of Nicomedia (3rd C). New Martyr Michael of Agrapha, Thessalonica (1544). St. Anastasia the Patrician of Alexandria (567).|St. Kessog the Wonderworker (560). St. Emilian, abbot of Lagny (675). St. Failbhe the Little, abbot of Iona (754). St. Sedna, bishop of Ossory (c.570). St. Silvester, companion of St. Palladius (c.420). St. Himelin of Vissenaeken (c.750).
03-11||||||||||St. Sophronius, patriarch of Jerusalem (638). St. Theodora the Righteous, Queen of Arta (13th C). St. George, abbot of Sinai, brother of St. John Climacus (6th C). Hieromartyr Pionius of Smyrna and those with him (250). St. John Moschus, author of "The Spiritual Meadow" (622). St. George the New, Wonderworker of Constantinople. Repose of St. Euthymius, bishop of Novgorod, Wonderworker (1458).|St. Oengus the Culdee, compiler of the first Irish Martyrology (824).
